Assembly_Num,Session_ID,Date,Session_Title,기술,소득,노동,이민,이주,외국인,기술_이동평균,기술_이동표준편차,기술_급증,소득_이동평균,소득_이동표준편차,소득_급증,노동_이동평균,노동_이동표준편차,노동_급증,이민_이동평균,이민_이동표준편차,이민_급증,이주_이동평균,이주_이동표준편차,이주_급증,외국인_이동평균,외국인_이동표준편차,외국인_급증
제3대,1611,1957.04.12.,제3대국회 제24회(임시회) 제17차 국회본회의(전체회의) (1957.04.12.),1,1,0,0,0,0,0.6,1.3416407864999997,false,0.2,0.44721359550402534,false,0.8,0.4472135954973276,false,0.0,0.0,false,0.0,0.0,false,0.0,0.0,false
제3대,1612,1957.04.13.,제3대국회 제24회(임시회) 제18차 국회본회의(전체회의) (1957.04.13.),0,0,0,0,0,0,0.8,1.3038404810406592,false,0.4,0.5477225575084871,false,0.6,0.5477225575030211,false,0.0,0.0,false,0.0,0.0,false,0.0,0.0,false
제3대,1613,1957.04.15.,제3대국회 제24회(임시회) 제19차 국회본회의(전체회의) (1957.04.15.),0,0,0,0,0,2,0.2,0.44721359550033607,false,0.4,0.5477225575084871,false,0.4,0.5477225575030238,false,0.0,0.0,false,0.0,0.0,false,0.0,0.0,true
제3대,1614,1957.04.16.,제3대국회 제24회(임시회) 제20차 국회본회의(전체회의) (1957.04.16.),1,0,1,0,0,0,0.2,0.44721359550033607,false,0.4,0.5477225575084871,false,0.4,0.5477225575030238,false,0.0,0.0,false,0.0,0.0,false,0.4,0.8944271909999127,false
제3대,1615,1957.04.17.,제3대국회 제24회(임시회) 제21차 국회본회의(전체회의) (1957.04.17.),0,0,0,0,0,0,0.4,0.5477225575054747,false,0.4,0.5477225575084871,false,0.4,0.5477225575030238,false,0.0,0.0,false,0.0,0.0,false,0.4,0.8944271909999127,false
제3대,1616,1957.04.18.,제3대국회 제24회(임시회) 제22차 국회본회의(전체회의) (1957.04.18.),2,0,1,0,0,0,0.4,0.5477225575054747,true,0.2,0.44721359550402534,false,0.2,0.4472135954973374,false,0.0,0.0,false,0.0,0.0,false,0.4,0.8944271909999127,false
제3대,1617,1957.04.20.,제3대국회 제24회(임시회) 제23차 국회본회의(전체회의) (1957.04.20.),2,0,1,0,0,0,0.6,0.8944271910001048,false,0.0,1.9073486328125e-6,false,0.4,0.5477225575030238,false,0.0,0.0,false,0.0,0.0,false,0.4,0.8944271909999127,false
제3대,1618,1957.04.22.,제3대국회 제24회(임시회) 제24차 국회본회의(전체회의) (1957.04.22.),0,0,0,0,0,0,1.0,1.0000000000001688,false,0.0,1.9073486328125e-6,false,0.6,0.5477225575030211,false,0.0,0.0,false,0.0,0.0,false,0.4,0.8944271909999127,false
제3대,1619,1957.04.23.,제3대국회 제24회(임시회) 제1차 외무위원회(전체회의) (1957.04.23.),10,0,0,0,0,0,1.0,1.0000000000001688,true,0.0,1.9073486328125e-6,false,0.6,0.5477225575030211,false,0.0,0.0,false,0.0,0.0,false,0.0,0.0,false
제3대,1620,1957.04.23.,제3대국회 제24회(임시회) 제25차 국회본회의(전체회의) (1957.04.23.),1,0,0,4,0,0,2.8,4.147288270665585,false,0.0,1.9073486328125e-6,false,0.4,0.5477225575030238,false,0.0,0.0,true,0.0,0.0,false,0.0,0.0,false
제3대,1621,1957.04.24.,제3대국회 제24회(임시회) 제26차 국회본회의(전체회의) (1957.04.24.),4,0,0,0,0,1,3.0,4.000000000000042,false,0.0,1.9073486328125e-6,false,0.4,0.5477225575030238,false,0.8,1.7888543819998317,false,0.0,0.0,false,0.0,0.0,true
제3대,1622,1957.04.25.,제3대국회 제24회(임시회) 제27차 국회본회의(전체회의) (1957.04.25.),0,0,0,0,0,0,3.4,3.9749213828704004,false,0.0,1.9073486328125e-6,false,0.2,0.4472135954973374,false,0.8,1.7888543819998317,false,0.0,0.0,false,0.2,0.44721359549995066,false
제3대,1623,1957.04.26.,제3대국회 제24회(임시회) 제28차 국회본회의(전체회의) (1957.04.26.),0,0,2,0,0,0,3.0,4.242640687119325,false,0.0,1.9073486328125e-6,false,0.0,0.0,true,0.8,1.7888543819998317,false,0.0,0.0,false,0.2,0.44721359549995066,false
제3대,1624,1957.04.27.,제3대국회 제24회(임시회) 제29차 국회본회의(전체회의) (1957.04.27.),2,0,0,0,0,0,3.0,4.242640687119325,false,0.0,1.9073486328125e-6,false,0.4,0.894427190998604,false,0.8,1.7888543819998317,false,0.0,0.0,false,0.2,0.44721359549995066,false
제3대,1625,1957.04.29.,제3대국회 제24회(임시회) 제30차 국회본회의(전체회의) (1957.04.29.),0,3,0,0,0,0,1.4,1.6733200530682535,false,0.0,1.9073486328125e-6,true,0.4,0.894427190998604,false,0.8,1.7888543819998317,false,0.0,0.0,false,0.2,0.44721359549995066,false
제3대,1626,1957.04.30.,제3대국회 제24회(임시회) 제31차 국회본회의(전체회의) (1957.04.30.),0,0,4,0,0,0,1.2,1.7888543819999276,false,0.6,1.3416407865012296,false,0.4,0.894427190998604,true,0.0,0.0,false,0.0,0.0,false,0.2,0.44721359549995066,false
제3대,1627,1957.05.01.,제3대국회 제24회(임시회) 제32차 국회본회의(전체회의) (1957.05.01.),0,0,0,0,0,0,0.4,0.8944271910001084,false,0.6,1.3416407865012296,false,1.2,1.7888543819991725,false,0.0,0.0,false,0.0,0.0,false,0.0,0.0,false
제3대,1628,1957.05.01.,제3대국회 제24회(임시회) 제3차 예산결산위원회(전체회의) (1957.05.01.),0,0,0,0,0,0,0.4,0.8944271910001084,false,0.6,1.3416407865012296,false,1.2,1.7888543819991725,false,0.0,0.0,false,0.0,0.0,false,0.0,0.0,false
제3대,1629,1957.05.02.,제3대국회 제24회(임시회) 제33차 국회본회의(전체회의) (1957.05.02.),2,0,4,0,0,0,0.4,0.8944271910001084,false,0.6,1.3416407865012296,false,0.8,1.7888543819991742,false,0.0,0.0,false,0.0,0.0,false,0.0,0.0,false
제3대,1630,1957.05.03.,제3대국회 제24회(임시회) 제34차 국회본회의(전체회의) (1957.05.03.),0,0,0,0,0,0,0.4,0.8944271910001084,false,0.6,1.3416407865012296,false,1.6,2.1908902300201247,false,0.0,0.0,false,0.0,0.0,false,0.0,0.0,false
제3대,1631,1957.05.04.,제3대국회 제24회(임시회) 폐회식 국회본회의(전체회의) (1957.05.04.),0,1,2,0,0,1,0.4,0.8944271910001084,false,0.0,1.9073486328125e-6,true,1.6,2.1908902300201247,false,0.0,0.0,false,0.0,0.0,false,0.0,0.0,true
제3대,1632,1957.05.15.,제3대국회 제25회(임시회) 개회식 국회본회의(전체회의) (1957.05.15.),0,0,0,0,0,0,0.4,0.8944271910001084,false,0.2,0.44721359550402534,false,1.2,1.7888543819991725,false,0.0,0.0,false,0.0,0.0,false,0.2,0.44721359549995066,false
제3대,1633,1957.06.01.,제3대국회 제25회(임시회) 제1차 국회본회의(전체회의) (1957.06.01.),17,0,1,0,0,0,0.4,0.8944271910001084,true,0.2,0.44721359550402534,false,1.2,1.7888543819991725,false,0.0,0.0,false,0.0,0.0,false,0.2,0.44721359549995066,false
제3대,1634,1957.06.03.,제3대국회 제25회(임시회) 제2차 국회본회의(전체회의) (1957.06.03.),4,2,6,0,0,0,3.8,7.429670248402707,false,0.2,0.44721359550402534,true,1.4,1.6733200530674455,true,0.0,0.0,false,0.0,0.0,false,0.2,0.44721359549995066,false
제3대,1635,1957.06.04.,제3대국회 제25회(임시회) 제3차 국회본회의(전체회의) (1957.06.04.),0,0,0,0,0,0,4.2,7.3620649277224075,false,0.6,0.8944271910019496,false,1.8,2.4899799195972707,false,0.0,0.0,false,0.0,0.0,false,0.2,0.44721359549995066,false
제3대,1636,1957.06.05.,제3대국회 제25회(임시회) 제4차 국회본회의(전체회의) (1957.06.05.),4,1,12,0,0,0,4.2,7.3620649277224075,false,0.6,0.8944271910019496,false,1.8,2.4899799195972707,true,0.0,0.0,false,0.0,0.0,false,0.2,0.44721359549995066,false
제3대,1637,1957.06.07.,제3대국회 제25회(임시회) 제5차 국회본회의(전체회의) (1957.06.07.),1,0,0,0,0,0,5.0,7.000000000000024,false,0.6,0.8944271910019496,false,3.8,5.215361924161889,false,0.0,0.0,false,0.0,0.0,false,0.0,0.0,false
제3대,1638,1957.06.08.,제3대국회 제25회(임시회) 제6차 국회본회의(전체회의) (1957.06.08.),0,1,1,1,0,0,5.2,6.833739825307979,false,0.6,0.8944271910019496,false,3.8,5.215361924161889,false,0.0,0.0,true,0.0,0.0,false,0.0,0.0,false
제3대,1639,1957.06.10.,제3대국회 제25회(임시회) 제7차 국회본회의(전체회의) (1957.06.10.),0,0,0,0,0,0,1.8,2.0493901531920033,false,0.8,0.8366600265362496,false,3.8,5.215361924161889,false,0.2,0.4472135954999579,false,0.0,0.0,false,0.0,0.0,false
제3대,1640,1957.06.11.,제3대국회 제25회(임시회) 제8차 국회본회의(전체회의) (1957.06.11.),0,0,0,2,0,0,1.0,1.7320508075689767,false,0.4,0.5477225575084871,false,2.6,5.272570530585401,false,0.2,0.4472135954999579,true,0.0,0.0,false,0.0,0.0,false
제3대,1641,1957.06.12.,제3대국회 제25회(임시회) 제9차 국회본회의(전체회의) (1957.06.12.),0,2,1,0,1,0,1.0,1.7320508075689767,false,0.4,0.5477225575084871,true,2.6,5.272570530585401,false,0.6,0.8944271909999159,false,0.0,0.0,true,0.0,0.0,false
제3대,1642,1957.06.13.,제3대국회 제25회(임시회) 제10차 국회본회의(전체회의) (1957.06.13.),0,0,3,0,0,0,0.2,0.44721359550034534,false,0.6,0.8944271910019496,false,0.4,0.5477225575030172,true,0.6,0.8944271909999159,false,0.2,0.4472135954999578,false,0.0,0.0,false
제3대,1643,1957.06.14.,제3대국회 제25회(임시회) 제11차 국회본회의(전체회의) (1957.06.14.),2,0,0,1,0,0,0.0,5.891143501034616e-7,true,0.6,0.8944271910019496,false,1.0,1.2247448713906246,false,0.6,0.8944271909999159,false,0.2,0.4472135954999578,false,0.0,0.0,false
제3대,1644,1957.06.15.,제3대국회 제25회(임시회) 제12차 국회본회의(전체회의) (1957.06.15.),0,0,1,0,0,0,0.4,0.8944271910001093,false,0.4,0.8944271910019496,false,0.8,1.303840481039625,false,0.6,0.8944271909999159,false,0.2,0.4472135954999578,false,0.0,0.0,false
제3대,1645,1957.06.17.,제3대국회 제25회(임시회) 제13차 국회본회의(전체회의) (1957.06.17.),1,4,1,0,0,0,0.4,0.8944271910001093,false,0.4,0.8944271910019496,true,1.0,1.2247448713906246,false,0.6,0.8944271909999159,false,0.2,0.4472135954999578,false,0.0,0.0,false
제3대,1646,1957.06.18.,제3대국회 제25회(임시회) 제14차 국회본회의(전체회의) (1957.06.18.),0,0,4,0,0,0,0.6,0.894427191000109,false,1.2,1.7888543820008485,false,1.2,1.0954451150092526,true,0.2,0.4472135954999581,false,0.2,0.4472135954999578,false,0.0,0.0,false
제3대,1647,1957.06.19.,제3대국회 제25회(임시회) 제15차 국회본회의(전체회의) (1957.06.19.),1,1,9,0,0,1,0.6,0.894427191000109,false,0.8,1.7888543820008485,false,1.8,1.643167672514776,true,0.2,0.4472135954999581,false,0.0,0.0,false,0.0,0.0,true
제3대,1648,1957.06.21.,제3대국회 제25회(임시회) 제16차 국회본회의(전체회의) (1957.06.21.),3,0,0,0,0,0,0.8,0.8366600265342816,true,1.0,1.7320508075699275,false,3.0,3.6742346141744417,false,0.2,0.4472135954999581,false,0.0,0.0,false,0.2,0.44721359549995066,false
제3대,1649,1957.06.21.,제3대국회 제25회(임시회) 제1차 예산결산위원회(전체회의) (1957.06.21.),5,17,10,0,0,0,1.0,1.2247448713917297,true,1.0,1.7320508075699275,true,3.0,3.6742346141744417,false,0.0,1.0536712127723509e-8,false,0.0,0.0,false,0.2,0.44721359549995066,false
제3대,1650,1957.06.22.,제3대국회 제25회(임시회) 제17차 국회본회의(전체회의) (1957.06.22.),1,0,0,0,0,0,2.0,2.0000000000000853,false,4.4,7.231873892706069,false,4.8,4.549725266430665,false,0.0,1.0536712127723509e-8,false,0.0,0.0,false,0.2,0.44721359549995066,false
제3대,1651,1957.06.24.,제3대국회 제25회(임시회) 제18차 국회본회의(전체회의) (1957.06.24.),1,0,2,0,0,0,2.0,2.0000000000000853,false,3.6,7.50333259292187,false,4.6,4.7749345545250765,false,0.0,1.0536712127723509e-8,false,0.0,0.0,false,0.2,0.44721359549995066,false
제3대,1652,1957.06.24.,제3대국회 제25회(임시회) 제1차 외무위원회(전체회의) (1957.06.24.),39,0,4,0,0,0,2.2,1.7888543819999272,true,3.6,7.50333259292187,false,4.2,4.919349550499293,false,0.0,1.0536712127723509e-8,false,0.0,0.0,false,0.2,0.44721359549995066,false
제3대,1653,1957.06.26.,제3대국회 제25회(임시회) 제19차 국회본회의(전체회의) (1957.06.26.),0,0,0,0,0,0,9.8,16.407315441594957,false,3.4,7.602631123499524,false,3.2,4.147288270665256,false,0.0,1.0536712127723509e-8,false,0.0,0.0,false,0.0,0.0,false
제3대,1654,1957.06.26.,제3대국회 제25회(임시회) 제1차 교통체신위원회(전체회의) (1957.06.26.),1,0,0,0,0,0,9.2,16.769019053003678,false,3.4,7.602631123499524,false,3.2,4.147288270665256,false,0.0,1.0536712127723509e-8,false,0.0,0.0,false,0.0,0.0,false
제3대,1655,1957.06.27.,제3대국회 제25회(임시회) 제20차 국회본회의(전체회의) (1957.06.27.),1,0,0,0,0,0,8.4,17.111399708965962,false,0.0,1.9073486328125e-6,false,1.2,1.7888543819991711,false,0.0,1.0536712127723509e-8,false,0.0,0.0,false,0.0,0.0,false
제3대,1656,1957.06.28.,제3대국회 제25회(임시회) 제21차 국회본회의(전체회의) (1957.06.28.),2,0,0,0,0,0,8.4,17.111399708965962,false,0.0,1.9073486328125e-6,false,1.2,1.7888543819991711,false,0.0,1.0536712127723509e-8,false,0.0,0.0,false,0.0,0.0,false
제3대,1657,1957.06.29.,제3대국회 제25회(임시회) 제22차 국회본회의(전체회의) (1957.06.29.),2,0,0,0,0,0,8.6,17.00882124075623,false,0.0,1.9073486328125e-6,false,0.8,1.7888543819991727,false,0.0,1.0536712127723509e-8,false,0.0,0.0,false,0.0,0.0,false
제3대,1658,1957.07.01.,제3대국회 제25회(임시회) 제23차 국회본회의(전체회의) (1957.07.01.),0,0,0,0,0,0,1.2,0.8366600265342793,false,0.0,1.9073486328125e-6,false,0.0,0.0,false,0.0,1.0536712127723509e-8,false,0.0,0.0,false,0.0,0.0,false
제3대,1659,1957.07.03.,제3대국회 제25회(임시회) 제24차 국회본회의(전체회의) (1957.07.03.),3,0,0,0,0,0,1.2,0.8366600265342793,true,0.0,1.9073486328125e-6,false,0.0,0.0,false,0.0,1.0536712127723509e-8,false,0.0,0.0,false,0.0,0.0,false
제3대,1660,1957.07.04.,제3대국회 제25회(임시회) 제25차 국회본회의(전체회의) (1957.07.04.),1,0,2,0,0,0,1.6,1.1401754250992875,false,0.0,1.9073486328125e-6,false,0.0,0.0,true,0.0,1.0536712127723509e-8,false,0.0,0.0,false,0.0,0.0,false
제3대,1661,1957.07.05.,제3대국회 제25회(임시회) 제1차 내무위원회(전체회의) (1957.07.05.),0,0,0,0,0,0,1.6,1.1401754250992875,false,0.0,1.9073486328125e-6,false,0.4,0.894427190998601,false,0.0,1.0536712127723509e-8,false,0.0,0.0,false,0.0,0.0,false
제3대,1662,1957.07.05.,제3대국회 제25회(임시회) 제26차 국회본회의(전체회의) (1957.07.05.),2,1,10,0,0,0,1.2,1.3038404810406605,false,0.0,1.9073486328125e-6,true,0.4,0.894427190998601,true,0.0,1.0536712127723509e-8,false,0.0,0.0,false,0.0,0.0,false
제3대,1663,1957.07.06.,제3대국회 제25회(임시회) 제27차 국회본회의(전체회의) (1957.07.06.),1,0,6,0,0,0,1.2,1.3038404810406605,false,0.2,0.44721359550402534,false,2.4,4.3358966777354855,false,0.0,1.0536712127723509e-8,false,0.0,0.0,false,0.0,0.0,false
제3대,1664,1957.07.08.,제3대국회 제25회(임시회) 제1차 재정경제위원회(전체회의) (1957.07.08.),11,9,0,0,0,0,1.4,1.1401754250992875,true,0.2,0.44721359550402534,true,3.6,4.335896677735484,false,0.0,1.0536712127723509e-8,false,0.0,0.0,false,0.0,0.0,false
제3대,1665,1957.07.08.,제3대국회 제25회(임시회) 제28차 국회본회의(전체회의) (1957.07.08.),0,0,0,0,0,0,3.0,4.527692569068746,false,2.0,3.9370039370063674,false,3.6,4.335896677735484,false,0.0,1.0536712127723509e-8,false,0.0,0.0,false,0.0,0.0,false
제3대,1666,1957.07.08.,제3대국회 제25회(임시회) 제2차 교통체신위원회(전체회의) (1957.07.08.),0,0,0,0,0,0,2.8,4.658325879540883,false,2.0,3.9370039370063674,false,3.2,4.6043457732882755,false,0.0,1.0536712127723509e-8,false,0.0,0.0,false,0.0,0.0,false
제3대,1667,1957.07.09.,제3대국회 제25회(임시회) 제29차 국회본회의(전체회의) (1957.07.09.),0,0,0,0,0,0,2.8,4.658325879540883,false,2.0,3.9370039370063674,false,3.2,4.6043457732882755,false,0.0,1.0536712127723509e-8,false,0.0,0.0,false,0.0,0.0,false
제3대,1668,1957.07.10.,제3대국회 제25회(임시회) 제2차 내무위원회(전체회의) (1957.07.10.),0,1,0,0,0,0,2.4,4.827007354458903,false,1.8,4.024922359500073,false,1.2,2.683281572999307,false,0.0,1.0536712127723509e-8,false,0.0,0.0,false,0.0,0.0,false
제3대,1669,1957.07.10.,제3대국회 제25회(임시회) 제30차 국회본회의(전체회의) (1957.07.10.),0,0,1,0,0,0,2.2,4.919349550499572,false,2.0,3.9370039370063674,false,0.0,0.0,true,0.0,1.0536712127723509e-8,false,0.0,0.0,false,0.0,0.0,false
제3대,1670,1957.07.11.,제3대국회 제25회(임시회) 제31차 국회본회의(전체회의) (1957.07.11.),0,0,0,0,0,0,0.0,5.809542146211245e-7,false,0.2,0.44721359550402534,false,0.2,0.4472135954973303,false,0.0,1.0536712127723509e-8,false,0.0,0.0,false,0.0,0.0,false
제3대,1671,1957.07.12.,제3대국회 제25회(임시회) 제32차 국회본회의(전체회의) (1957.07.12.),21,0,0,0,0,0,0.0,5.809542146211245e-7,true,0.2,0.44721359550402534,false,0.2,0.4472135954973303,false,0.0,1.0536712127723509e-8,false,0.0,0.0,false,0.0,0.0,false
제3대,1672,1957.07.13.,제3대국회 제25회(임시회) 제33차 국회본회의(전체회의) (1957.07.13.),7,2,0,0,0,0,4.2,9.391485505499135,false,0.2,0.44721359550402534,true,0.2,0.4472135954973303,false,0.0,1.0536712127723509e-8,false,0.0,0.0,false,0.0,0.0,false
제3대,1673,1957.07.15.,제3대국회 제25회(임시회) 제34차 국회본회의(전체회의) (1957.07.15.),6,0,2,0,0,0,5.6,9.126883367283726,false,0.6,0.8944271910019496,false,0.2,0.4472135954973303,true,0.0,1.0536712127723509e-8,false,0.0,0.0,false,0.0,0.0,false
제3대,1674,1957.07.16.,제3대국회 제25회(임시회) 제35차 국회본회의(전체회의) (1957.07.16.),1,0,0,1,0,0,6.8,8.584870412533922,false,0.4,0.8944271910019496,false,0.6,0.894427190998599,false,0.0,1.0536712127723509e-8,true,0.0,0.0,false,0.0,0.0,false
제3대,1675,1957.07.18.,제3대국회 제25회(임시회) 제2차 재정경제위원회(전체회의) (1957.07.18.),1,1,0,0,0,0,7.0,8.396427811873354,false,0.4,0.8944271910019496,false,0.4,0.8944271909986006,false,0.2,0.4472135954999581,false,0.0,0.0,false,0.0,0.0,false
제3대,1676,1957.07.18.,제3대국회 제25회(임시회) 제36차 국회본회의(전체회의) (1957.07.18.),2,0,0,0,1,0,7.2,8.197560612767699,false,0.6,0.8944271910019496,false,0.4,0.8944271909986006,false,0.2,0.4472135954999581,false,0.0,0.0,true,0.0,0.0,false
제3대,1677,1957.07.19.,제3대국회 제25회(임시회) 제37차 국회본회의(전체회의) (1957.07.19.),1,1,0,0,0,0,3.4,2.880972058177646,false,0.6,0.8944271910019496,false,0.4,0.8944271909986006,false,0.2,0.4472135954999581,false,0.2,0.4472135954999578,false,0.0,0.0,false
제3대,1678,1957.07.19.,제3대국회 제25회(임시회) 제3차 재정경제위원회(전체회의) (1957.07.19.),0,0,0,0,0,0,2.2,2.167948338867959,false,0.4,0.5477225575084872,false,0.4,0.8944271909986006,false,0.2,0.4472135954999581,false,0.2,0.4472135954999578,false,0.0,0.0,false
제3대,1679,1957.07.20.,제3대국회 제25회(임시회) 제38차 국회본회의(전체회의) (1957.07.20.),0,0,0,0,0,0,1.0,0.7071067811867894,false,0.4,0.5477225575084872,false,0.0,0.0,false,0.2,0.4472135954999581,false,0.2,0.4472135954999578,false,0.0,0.0,false
제3대,1680,1957.07.22.,제3대국회 제25회(임시회) 제39차 국회본회의(전체회의) (1957.07.22.),4,1,1,0,0,0,0.8,0.83666002653428,true,0.4,0.5477225575084872,false,0.0,0.0,true,0.0,1.0536712127723509e-8,false,0.2,0.4472135954999578,false,0.0,0.0,false
제3대,1681,1957.07.23.,제3대국회 제25회(임시회) 제2차 외무부흥위원회(전체회의) (1957.07.23.),5,1,0,0,0,0,1.4,1.6733200530682533,true,0.4,0.5477225575084872,false,0.2,0.4472135954973304,false,0.0,1.0536712127723509e-8,false,0.2,0.4472135954999578,false,0.0,0.0,false
제3대,1682,1957.07.23.,제3대국회 제25회(임시회) 제3차 내무위원회(전체회의) (1957.07.23.),3,1,0,0,0,0,2.0,2.3452078799117877,false,0.6,0.5477225575084872,false,0.2,0.4472135954973304,false,0.0,1.0536712127723509e-8,false,0.0,0.0,false,0.0,0.0,false
제3대,1683,1957.07.23.,제3대국회 제25회(임시회) 제40차 국회본회의(전체회의) (1957.07.23.),1,0,0,0,0,0,2.4,2.3021728866443416,false,0.6,0.5477225575084872,false,0.2,0.4472135954973304,false,0.0,1.0536712127723509e-8,false,0.0,0.0,false,0.0,0.0,false
제3대,1684,1957.07.24.,제3대국회 제25회(임시회) 제41차 국회본회의(전체회의) (1957.07.24.),0,0,3,0,0,0,2.6,2.073644135332854,false,0.6,0.5477225575084872,false,0.2,0.4472135954973304,true,0.0,1.0536712127723509e-8,false,0.0,0.0,false,0.0,0.0,false
제3대,1685,1957.07.25.,제3대국회 제25회(임시회) 제3차 외무부흥위원회(전체회의) (1957.07.25.),0,0,0,0,0,0,2.6,2.073644135332854,false,0.6,0.5477225575084872,false,0.8,1.3038404810396254,false,0.0,1.0536712127723509e-8,false,0.0,0.0,false,0.0,0.0,false
제3대,1686,1957.07.25.,제3대국회 제25회(임시회) 제42차 국회본회의(전체회의) (1957.07.25.),2,1,4,0,0,2,1.8,2.167948338867959,false,0.4,0.5477225575084872,false,0.6,1.3416407864989959,true,0.0,1.0536712127723509e-8,false,0.0,0.0,false,0.0,0.0,true
제3대,1687,1957.07.26.,제3대국회 제25회(임시회) 제43차 국회본회의(전체회의) (1957.07.26.),9,3,0,0,0,0,1.2,1.3038404810406614,true,0.4,0.5477225575084872,true,1.4,1.9493588689611856,false,0.0,1.0536712127723509e-8,false,0.0,0.0,false,0.4,0.8944271909999127,false
제3대,1688,1957.07.27.,제3대국회 제25회(임시회) 제44차 국회본회의(전체회의) (1957.07.27.),1,0,0,0,0,0,2.4,3.781534080237853,false,0.8,1.3038404810419248,false,1.4,1.9493588689611856,false,0.0,1.0536712127723509e-8,false,0.0,0.0,false,0.4,0.8944271909999127,false
제3대,1689,1957.07.29.,제3대국회 제25회(임시회) 제45차 국회본회의(전체회의) (1957.07.29.),17,0,0,0,0,0,2.4,3.781534080237853,true,0.8,1.3038404810419248,false,1.4,1.9493588689611856,false,0.0,1.0536712127723509e-8,false,0.0,0.0,false,0.4,0.8944271909999127,false
제3대,1690,1957.07.30.,제3대국회 제25회(임시회) 제46차 국회본회의(전체회의) (1957.07.30.),5,0,2,0,0,0,5.8,7.190271204899043,false,0.8,1.3038404810419248,false,0.8,1.7888543819991725,false,0.0,1.0536712127723509e-8,false,0.0,0.0,false,0.4,0.8944271909999127,false
제3대,1691,1957.07.30.,제3대국회 제25회(임시회) 제4차 재정경제위원회(전체회의) (1957.07.30.),2,0,0,0,0,0,6.8,6.496152707564712,false,0.8,1.3038404810419248,false,1.2,1.788854381999171,false,0.0,1.0536712127723509e-8,false,0.0,0.0,false,0.4,0.8944271909999127,false
제3대,1692,1957.07.31.,제3대국회 제25회(임시회) 제47차 국회본회의(전체회의) (1957.07.31.),6,0,0,0,0,0,6.8,6.496152707564711,false,0.6,1.3416407865012296,false,0.4,0.8944271909986001,false,0.0,1.0536712127723509e-8,false,0.0,0.0,false,0.0,0.0,false
제3대,1693,1957.08.01.,제3대국회 제25회(임시회) 제48차 국회본회의(전체회의) (1957.08.01.),3,0,0,0,0,0,6.2,6.379655163094658,false,0.0,1.90746504458183e-6,false,0.4,0.8944271909986001,false,0.0,1.0536712127723509e-8,false,0.0,0.0,false,0.0,0.0,false
제3대,1694,1957.08.02.,제3대국회 제25회(임시회) 제49차 국회본회의(전체회의) (1957.08.02.),0,0,1,0,0,0,6.6,6.024948132556855,false,0.0,1.90746504458183e-6,false,0.4,0.8944271909986001,false,0.0,1.0536712127723509e-8,false,0.0,0.0,false,0.0,0.0,false
제3대,1695,1957.08.03.,제3대국회 제25회(임시회) 제50차 국회본회의(전체회의) (1957.08.03.),0,1,1,0,0,0,3.2,2.387467277262731,false,0.0,1.90746504458183e-6,true,0.6,0.8944271909985986,false,0.0,1.0536712127723509e-8,false,0.0,0.0,false,0.0,0.0,false
제3대,1696,1957.08.05.,제3대국회 제25회(임시회) 제4차 내무위원회(전체회의) (1957.08.05.),23,0,0,0,0,0,2.2,2.4899799195978103,true,0.2,0.44721359550402584,false,0.4,0.5477225575030175,false,0.0,1.0536712127723509e-8,false,0.0,0.0,false,0.0,0.0,false
제3대,1697,1957.08.05.,제3대국회 제25회(임시회) 제51차 국회본회의(전체회의) (1957.08.05.),0,0,2,0,0,0,6.4,9.607288899580377,false,0.2,0.44721359550402584,false,0.4,0.5477225575030175,true,0.0,1.0536712127723509e-8,false,0.0,0.0,false,0.0,0.0,false
제3대,1698,1957.08.06.,제3대국회 제25회(임시회) 제52차 국회본회의(전체회의) (1957.08.06.),0,11,0,0,0,0,5.2,10.034938963441698,false,0.2,0.44721359550402584,true,0.8,0.8366600265326656,false,0.0,1.0536712127723509e-8,false,0.0,0.0,false,0.0,0.0,false
제3대,1699,1957.08.08.,제3대국회 제25회(임시회) 제53차 국회본회의(전체회의) (1957.08.08.),0,0,0,0,0,0,4.6,10.285912696499048,false,2.4,4.827007354459245,false,0.8,0.8366600265326656,false,0.0,1.0536712127723509e-8,false,0.0,0.0,false,0.0,0.0,false
제3대,1700,1957.08.09.,제3대국회 제25회(임시회) 제54차 국회본회의(전체회의) (1957.08.09.),5,1,0,19,0,5,4.6,10.285912696499048,false,2.4,4.827007354459245,false,0.6,0.8944271909985986,false,0.0,1.0536712127723509e-8,true,0.0,0.0,false,0.0,0.0,true
제3대,1701,1957.08.10.,제3대국회 제25회(임시회) 제55차 국회본회의(전체회의) (1957.08.10.),7,0,0,0,3,0,5.6,9.964938534682506,false,2.4,4.827007354459245,false,0.4,0.8944271909986001,false,3.8,8.497058314499201,false,0.0,0.0,true,1.0,2.236067977499789,false
제3대,1702,1957.08.31.,제3대국회 제25회(임시회) 폐회식 국회본회의(전체회의) (1957.08.31.),3,1,0,0,0,1,2.4,3.361547262794371,false,2.4,4.827007354459245,false,0.4,0.8944271909986001,false,3.8,8.497058314499201,false,0.6,1.3416407864998738,false,1.0,2.236067977499789,false
제3대,1703,1957.09.02.,제3대국회 제26회(정기회) 개회식 국회본회의(전체회의) (1957.09.02.),0,0,0,0,0,0,3.0,3.0822070014845413,false,2.6,4.722287581247423,false,0.0,0.0,false,3.8,8.497058314499201,false,0.6,1.3416407864998738,false,1.2,2.1679483388678795,false
